,Reg no.,Name,Incorp-orated,Dissolved,Type
3814,2913625,"Apeiron Surgical International Limited
極限人工智能國際有限公司",2020-01-20,,"Private, ltd by shares"
3815,2960612,APELSON DEUTSCHLAND LIMITED,2020-07-15,,"Private, ltd by shares"
3816,2979375,APEP LIMITED (HK),2020-09-22,,"Private, ltd by shares"
3817,2933145,APERIO ASIA LIMITED,2020-04-17,,"Private, ltd by shares"
3818,2944570,"Aperture Science Limited
光圈網絡有限公司",2020-05-22,,"Private, ltd by shares"
3819,2951674,"APETIVE (CHINA) CO., LIMITED
安逸猿(中國)有限公司",2020-06-15,,"Private, ltd by shares"
3820,3002466,Apex Advisory Limited,2020-12-16,,
3821,2981136,"APEX AERO ENGINEERING LIMITED
豐煌航空工程有限公司",2020-09-28,,"Private, ltd by shares"
3822,3000464,Apex Automation Limited (HK),2020-12-07,,
3823,2923742,APEX Bio Energy Limited,2020-03-16,,"Private, ltd by shares"
3824,2976817,"Apex Brother Limited
契機兄弟有限公司",2020-09-11,,"Private, ltd by shares"
3825,2991398,"APEX CATERING LIMITED
鼎烽飲食集團有限公司",2020-11-05,,"Private, ltd by shares"
3826,2928014,"Apex Connect Limited
一冠堂有限公司",2020-03-30,,"Private, ltd by shares"
3827,3002408,APEX CONSULTING (HK) CO. LIMITED,2020-12-16,,
3828,3005878,APEX CONTINENTAL FUND LIMITED,2020-12-30,,
3829,2967354,"Apex Corporate Solutions (HK) Limited
阿托雷思企業方案(香港)有限公司",2020-08-12,,"Private, ltd by shares"
3830,3005203,"Apex E&M Design & Engineering Co., Limited
啟峰設計工程有限公司",2020-12-28,,
3831,2924069,APEX Energy Limited,2020-03-16,,"Private, ltd by shares"
3832,2928047,Apex Enterprises Limited,2020-03-30,,"Private, ltd by shares"
3833,2922916,"Apex Eternity Catering Supplies Limited
冠恒餐飲供應有限公司",2020-03-12,,"Private, ltd by shares"
3834,2994105,"Apex Express (International) Limited
卓越物流(國際)有限公司",2020-11-16,,"Private, ltd by shares"
3835,2916829,"APEX FORTUNE INTERNATIONAL LIMITED
浤匯國際有限公司",2020-02-18,,"Private, ltd by shares"
3836,2948826,"Apex Galaxy Limited
宇宙壹有限公司",2020-06-05,,"Private, ltd by shares"
3837,2964284,APEX Global Opportunity Limited,2020-07-30,,"Private, ltd by shares"
3838,2960607,APEX Global Sport Group Limited,2020-07-15,,"Private, ltd by shares"
3839,2925820,"APEX GOURMET LIMITED
頂峰食品有限公司",2020-03-23,,"Private, ltd by shares"
3840,2991815,"APEX HEALTHCARE COMPANY LIMITED
科然康健有限公司",2020-11-06,,"Private, ltd by shares"
3841,2912608,"Apex Homeware Limited
鴻達家品有限公司",2020-01-16,,"Private, ltd by shares"
3842,2933062,"Apex International Company Limited
阿柏斯國際有限公司",2020-04-17,,"Private, ltd by shares"
3843,2940775,Apex International Group Limited,2020-05-11,,"Private, ltd by shares"
3844,2974284,Apex Picture Limited,2020-09-03,,"Private, ltd by shares"
3845,2953845,"APEX PowerLab Company Limited
安柏斯能源科技有限公司",2020-06-22,,"Private, ltd by shares"
3846,2918279,Apex Product Solutions Limited,2020-02-25,,"Private, ltd by shares"
3847,2989144,"Apex Property Consulting Limited
超卓地產服務有限公司",2020-10-30,,"Private, ltd by shares"
3848,2910834,"APEX PROPERTY LIMITED (HK)
鼎峯物業有限公司",2020-01-10,,"Private, ltd by shares"
3849,2917867,"Apex Realty Limited (HK)
雅鋒物業有限公司",2020-02-24,,"Private, ltd by shares"
3850,2999910,"APEX SEA LIMITED
高海有限公司",2020-12-04,,
3851,2949298,"APEX STAR (HK) LIMITED
恒星(香港)有限公司",2020-06-05,,"Private, ltd by shares"
3852,2938165,"APEX SUPPLY CHAIN SERVICES LIMITED
愛派克斯供應鏈服務有限公司",2020-05-04,,"Private, ltd by shares"
3853,2951633,"APEX TECHNOLOGY (HK) LIMITED
尚鼎科技香港有限公司",2020-06-15,,"Private, ltd by shares"
3854,2959705,Apex Technology Solution Limited,2020-07-10,,"Private, ltd by shares"
3855,2937985,"Apex Union Foundation Limited
匯弘基金會有限公司",2020-05-04,,Ltd by guarantee
3856,2909490,"APEX UNITED INTERNATIONAL CORPORATION LIMITED
安倍聯合國際有限公司",2020-01-07,,"Private, ltd by shares"
3857,2932044,Apex Wealth (HK) Limited,2020-04-15,,"Private, ltd by shares"
3858,2990369,"Apextar Technology Limited
芯雋權科技有限公司",2020-11-03,,"Private, ltd by shares"
3859,2992683,APFEL&ADER LIMITED,2020-11-10,,"Private, ltd by shares"
3860,2918227,"APG ASIA ENGINEERING LIMITED
新預制亞洲工程有限公司",2020-02-25,,"Private, ltd by shares"
3861,3002010,APG E-Commerce Limited,2020-12-15,,
3862,2914184,APG Silkroad Limited,2020-01-22,,"Private, ltd by shares"
3863,2948358,"APGLLINIAN TECHNOLOGY CO., LIMITED
夢神科技有限公司",2020-06-03,,"Private, ltd by shares"
3864,2951342,"APHASIA HK LIMITED
香港失語症協會有限公司",2020-06-12,,Ltd by guarantee
3865,2961813,Aphrodite Beauty Lab Limited (The),2020-07-18,,"Private, ltd by shares"
3866,3005170,"Aphros Culture Charity Limited
水馬人文化慈善有限公司",2020-12-28,,
3867,2934539,"API ASIA LIMITED
優配亞洲有限公司",2020-04-21,,"Private, ltd by shares"
3868,2997454,API ENERGY HK LIMITED,2020-11-26,,
3869,3005559,Apia Honey HK Limited,2020-12-29,,
3870,2927451,APIARY LIMITED (HK),2020-03-27,,"Private, ltd by shares"
3871,2912417,"APIC Real Estate Group Limited
亞太國際地產集團有限公司",2020-01-15,,"Private, ltd by shares"
3872,2982532,Apical Limited,2020-10-05,,"Private, ltd by shares"
3873,2917369,"APICEM Technology Services Company Limited
智耘科技服務有限公司",2020-02-21,,"Private, ltd by shares"
3874,2930678,"APICMO HOLDING GROUP CO., LIMITED",2020-04-09,,"Private, ltd by shares"
3875,2985821,Apikko HK Limited,2020-10-19,,"Private, ltd by shares"
3876,2985064,ApiNovax Limited,2020-10-15,,"Private, ltd by shares"
3877,2989668,APIS GROUP LIMITED,2020-11-02,,"Private, ltd by shares"
3878,2959239,"Apitoo International (HK) Limited
阿比圖國際(香港)有限公司",2020-07-09,,"Private, ltd by shares"
3879,2990967,"Apivita Trading Company Limited
艾蜜塔貿易有限公司",2020-11-04,,"Private, ltd by shares"
3880,2993796,APL Auto Services Limited,2020-11-13,,"Private, ltd by shares"
3881,2954385,"APL INTERNATIONAL LIMITED
信宜美國際有限公司",2020-06-23,,"Private, ltd by shares"
3882,2971400,APL Packaging Company Limited,2020-08-26,,"Private, ltd by shares"
3883,2969672,APLENTY STONE (HK) LIMITED,2020-08-20,,"Private, ltd by shares"
3884,2946335,Aplomb Limited (HK),2020-05-28,,"Private, ltd by shares"
3885,2932797,"Aplus Beverage Asia Limited
佳釀亞洲有限公司",2020-04-17,,"Private, ltd by shares"
3886,2992639,"APlus Innovation Limited
優秀創新有限公司",2020-11-10,,"Private, ltd by shares"
3887,2980067,"Aplus International Education Limited
艾加國際教育有限公司",2020-09-24,,"Private, ltd by shares"
3888,3003475,APlus Partners HK GP Limited,2020-12-21,,
3889,LF7266006,"APlus Partners LPF
紳灣資本有限合夥基金",2020-09-03,,Limited Partnership Fund
3890,2937431,"APlus Sourcing & Trading Limited
雲源貿易有限公司",2020-04-29,,"Private, ltd by shares"
3891,2947062,"APM INTELLIGENT LIMITED
金米智造有限公司",2020-06-01,,"Private, ltd by shares"
3892,2951652,APM Markets Limited,2020-06-15,,"Private, ltd by shares"
3893,2915950,"APMC HKT Limited
亞洲朴管理有限公司",2020-02-10,,"Private, ltd by shares"
3894,2993661,"APOCALYPSE PHARMA TECH (HONG KONG) LIMITED
乾啟醫藥科技(香港)有限公司",2020-11-13,,"Private, ltd by shares"
3895,2988716,"Apocalypse Trading Limited
天啟貿易有限公司",2020-10-28,,"Private, ltd by shares"
3896,2941097,Apogee Flow Asia Limited,2020-05-12,,"Private, ltd by shares"
3897,2989268,Apoggy Limited,2020-10-30,,"Private, ltd by shares"
3898,2914268,"Apol Sewing Machine Co., Limited",2020-01-22,,"Private, ltd by shares"
3899,2975263,APOLLO 88 LIMITED,2020-09-07,,"Private, ltd by shares"
3900,2921262,Apollo Bay Trading Limited,2020-03-05,,"Private, ltd by shares"
3901,2992663,APOLLO BIOTECH LLC (HK) LIMITED,2020-11-10,,"Private, ltd by shares"
3902,2919404,"Apollo Capital Ventures Limited
冠壹創投有限公司",2020-02-27,,"Private, ltd by shares"
3903,2923906,"APOLLO CHEMICAL CO., LIMITED",2020-03-16,,"Private, ltd by shares"
3904,2919729,Apollo Enterprises Holdings Limited,2020-02-28,,"Private, ltd by shares"
3905,2984855,"Apollo Future Biotech Limited
阿波羅未來生物科技有限公司",2020-10-14,,"Private, ltd by shares"
3906,2975120,"APOLLO GLOBAL LOCAL CAPITAL LIMITED
阿波羅國際投資有限公司",2020-09-07,,"Private, ltd by shares"
3907,2970875,APOLLO GREATER CHINA LIMITED,2020-08-25,,"Private, ltd by shares"
3908,3001740,Apollo Management Asia Pacific Holdings Limited,2020-12-14,,
3909,2971452,Apollo Music Limited (HK),2020-08-26,,"Private, ltd by shares"
3910,2951845,Apollo Search Partners Limited,2020-06-15,,"Private, ltd by shares"
3911,2996084,"Apollo Technologies Inc Limited
阿波羅科技股份有限公司",2020-11-23,,
3912,3006755,"Apolloan Global Limited
艾布倫環球有限公司",2020-12-31,,
3913,2915210,APOLLONIA VENTURES LIMITED,2020-01-24,,"Private, ltd by shares"
3914,2920781,APOTEX LIMITED,2020-03-04,,"Private, ltd by shares"
3915,2941190,Apothecary Limited (HK),2020-05-13,,"Private, ltd by shares"
3916,2910312,APOWER ELECTRON TECH LIMITED,2020-01-09,,"Private, ltd by shares"
3917,2930556,"Apowering Technology Co., Limited
富源動力科技有限公司",2020-04-09,,"Private, ltd by shares"
3918,2984453,"APP INNOVATION CO., LIMITED",2020-10-12,,"Private, ltd by shares"
3919,2974598,Appant Technology Limited,2020-09-04,,"Private, ltd by shares"
3920,2974223,APPAREL BASE COMPANY LIMITED,2020-09-03,,"Private, ltd by shares"
3921,2966882,"Appbliss Tech Co., Limited",2020-08-11,,"Private, ltd by shares"
3922,2924237,Appcara Hong Kong Limited,2020-03-17,,"Private, ltd by shares"
3923,2980228,APPEAR LIMITED,2020-09-24,,"Private, ltd by shares"
3924,2939288,"Appetite Food Limited
嚐優食品有限公司",2020-05-07,,"Private, ltd by shares"
3925,2963568,APPGENTER LIMITED,2020-07-28,,"Private, ltd by shares"
3926,2993737,APPIE Limited,2020-11-13,,"Private, ltd by shares"
3927,2918132,APPING TECHNOLOGY LIMITED,2020-02-24,,"Private, ltd by shares"
3928,2915276,AppIOT Limited,2020-01-24,,"Private, ltd by shares"
3929,2910914,"APPL INTERNATIONAL LIMITED
申成國際有限公司",2020-01-10,,"Private, ltd by shares"
3930,3005495,"APPLE BEAUTY CO., LIMITED",2020-12-29,,
3931,2980956,"Apple Beauty Oasis International Limited
美羽堂養生國際有限公司",2020-09-28,,"Private, ltd by shares"
3932,2953811,"APPLE BEAUTY OASIS LIMITED
美羽堂養生美容中心有限公司",2020-06-22,,"Private, ltd by shares"
3933,3003387,Apple Education Limited,2020-12-20,,
3934,2907804,APPLE JACK GROUP LIMITED,2020-01-02,,"Private, ltd by shares"
3935,2928708,"Apple Tree House Limited
蘋果樹屋有限公司",2020-04-01,,"Private, ltd by shares"
3936,2961754,APPLEWAY LIMITED,2020-07-17,,"Private, ltd by shares"
3937,2994909,Appleyes Vintage Company Limited,2020-11-18,,"Private, ltd by shares"
3938,2958379,"Applied Aeroacoustics Company Limited
應用氣動聲學有限公司",2020-07-07,,"Private, ltd by shares"
3939,2969708,APPLIED RESEARCH CORPORATION LIMITED,2020-08-20,,"Private, ltd by shares"
3940,2927325,"APPNANO LIMITED
納米應用科技有限公司",2020-03-27,,"Private, ltd by shares"
3941,2920729,"APPOCEAN TECHNOLOGY LIMITED
艾森科技有限公司",2020-03-04,,"Private, ltd by shares"
3942,2924845,"APPOP LIMITED
愛跑科技有限公司",2020-03-18,,"Private, ltd by shares"
3943,2939666,APPROVA GENOMIC (AG) BIOSCIENCE LIMITED,2020-05-07,,"Private, ltd by shares"
3944,2963258,APPROVISION-TECH LIMITED,2020-07-27,,"Private, ltd by shares"
3945,2955774,Appslux Media Limited,2020-06-30,,"Private, ltd by shares"
3946,2955765,Appsorama Media Limited,2020-06-30,,"Private, ltd by shares"
3947,2975853,Appsta Limited (HK),2020-09-08,,"Private, ltd by shares"
3948,2971167,Appsurf Solution Limited,2020-08-25,,"Private, ltd by shares"
3949,3000787,"AppWise Limited
智程商業軟件有限公司",2020-12-08,,
3950,2966881,"Appzoa Tech Co., Limited",2020-08-11,,"Private, ltd by shares"
3951,2932453,"APR Beauty Group Asia Co., Limited",2020-04-16,,"Private, ltd by shares"
3952,2975506,APRICA INTERNATIONAL LIMITED,2020-09-08,,"Private, ltd by shares"
3953,2969828,"APRICUS LIMITED (HK)
阿貝加有限公司",2020-08-20,,"Private, ltd by shares"
3954,2937022,"April Forest Limited
森時有限公司",2020-04-28,,"Private, ltd by shares"
3955,2962232,"April Spark Electronic Commerce Limited
泗粵星閃電子商務有限公司",2020-07-21,,"Private, ltd by shares"
3956,3005513,APRILIS INTERNATIONAL LIMITED,2020-12-29,,
3957,2955681,"Aprintlab Limited
一間三維列印實驗室有限公司",2020-06-29,,"Private, ltd by shares"
3958,2955896,"APRO Limited
愛寶盈有限公司",2020-06-30,,"Private, ltd by shares"
3959,2979600,"Aprobio Biotechnology (HK) Limited
益源生物科技(香港)有限公司",2020-09-22,,"Private, ltd by shares"
3960,2934484,"APRUM CONSULTANTS LIMITED
多乘顧問有限公司",2020-04-21,,"Private, ltd by shares"
3961,2923640,Apsara Group Limited,2020-03-13,,"Private, ltd by shares"
3962,2969366,"Apsolut HongKong Co., Limited
艾譜仕(香港)有限公司",2020-08-19,,"Private, ltd by shares"
3963,2998411,"Apsonic Technology (HK) Co., Limited
愛上科技(香港)有限公司",2020-11-30,,
3964,2960194,"APT ADVISORY SERVICES (HK) LIMITED
盈尚顧問有限公司",2020-07-13,,"Private, ltd by shares"
3965,2968774,"APT MEDICAL(Hongkong) Limited
惠泰醫療(香港)有限公司",2020-08-17,,"Private, ltd by shares"
3966,2960729,APT Tech Global Limited,2020-07-15,,"Private, ltd by shares"
3967,2917561,APT. Management Limited,2020-02-21,,"Private, ltd by shares"
3968,2975592,APTG Trading Limited,2020-09-08,,"Private, ltd by shares"
3969,2944777,Aptitude and Attitude 2A Company Limited,2020-05-25,,"Private, ltd by shares"
3970,2998285,Aptly Technology Limited,2020-11-30,,
3971,2937878,APURI GLOBAL NETWORK LIMITED,2020-05-04,,"Private, ltd by shares"
3972,2961525,"APX INTERNATIONAL ARCHITECTURAL DESIGN LIMITED
鵬霄國際建築設計有限公司",2020-07-17,,"Private, ltd by shares"
3973,2918480,APY BUSINESS CONSULTANCY LIMITED,2020-02-25,,"Private, ltd by shares"
3974,2922655,AQ STORE HK LIMITED,2020-03-11,,"Private, ltd by shares"
3975,2944330,AQBA LIMITED,2020-05-22,,"Private, ltd by shares"
3976,2975138,"AQINLING HOLDINGS LIMITED
秦嶺會控股有限公司",2020-09-07,,"Private, ltd by shares"
3977,2986102,AQL PTY LIMITED,2020-10-19,,"Private, ltd by shares"
3978,2977750,"AQS Technology Co., Limited",2020-09-15,,"Private, ltd by shares"
3979,2907851,"AQUA AURUM GROUP LIMITED
廣州塵宇國際貿易有限公司",2020-01-02,,"Private, ltd by shares"
3980,2956685,"AQUA BENEFIT LIMITED
海溋有限公司",2020-07-02,,"Private, ltd by shares"
3981,2964744,"AQUA BLUE STAR TRADING LIMITED
海藍星貿易有限公司",2020-08-03,,"Private, ltd by shares"
3982,2968597,"Aqua Cloud Technology Limited
水雲科技有限公司",2020-08-17,,"Private, ltd by shares"
3983,2982251,"AQUA GOLDEN INVESTMENT LIMITED
鎧川投資有限公司",2020-10-05,,"Private, ltd by shares"
3984,2991541,"AQUA IN MERCURY COMPANY LIMITED
淼星有限公司",2020-11-06,,"Private, ltd by shares"
3985,2973168,"AQUA JEWEL TRADING CO., LIMITED",2020-09-01,,"Private, ltd by shares"
3986,2986065,"AQUA LIFE GROUP LIMITED
水族餐廳有限公司",2020-10-19,,"Private, ltd by shares"
3987,3006619,Aqua Lounge Limited,2020-12-31,,
3988,2914326,AQUA MANAGEMENT SOLUTIONS LIMITED,2020-01-22,,"Private, ltd by shares"
3989,2919597,"AQUA MODERN LIMITED
海洋現代有限公司",2020-02-28,,"Private, ltd by shares"
3990,2918243,"Aqua Music Limited (HK)
水樂音樂有限公司",2020-02-25,,"Private, ltd by shares"
3991,2928702,"AQUA SAFE TECHNOLOGY COMPANY LIMITED
淨安氣有限公司",2020-04-01,,"Private, ltd by shares"
3992,2967893,Aqua Sense Limited,2020-08-13,,"Private, ltd by shares"
3993,2939475,AQUA SYSTEM LIMITED,2020-05-07,,"Private, ltd by shares"
3994,2931711,"AQUA WINGS TECHNOLOGY LIMITED
水之翼科技有限公司",2020-04-14,,"Private, ltd by shares"
3995,3003888,"Aqua8 Design Limited
沿設計有限公司",2020-12-22,,
3996,2960772,"AquaBloom SportsTech Group Limited
瑞騰體育科技集團有限公司",2020-07-15,,"Private, ltd by shares"
3997,2909750,"AQUACULTURE LIMITED (HK)
海田有限公司",2020-01-08,,"Private, ltd by shares"
3998,2976352,Aquae Hong Kong Limited,2020-09-10,,"Private, ltd by shares"
3999,2994759,"AQUAEAS INDUSTRY CO., LIMITED
海易仕實業有限公司",2020-11-18,,"Private, ltd by shares"
4000,2946217,"Aquaforces Limited
漢埬有限公司",2020-05-28,,"Private, ltd by shares"
4001,2996388,"Aquahouse Frozen Food Company Limited
水之屋食品專門店有限公司",2020-11-23,,
4002,2917650,"Aquaman Engineering Company Limited
泳利工程有限公司",2020-02-24,,"Private, ltd by shares"
4003,2926626,Aquaman Limited,2020-03-25,,"Private, ltd by shares"
4004,2985106,"AQUAMARINE CATERING LIMITED
海藍寶石餐飲有限公司",2020-10-15,,"Private, ltd by shares"
4005,2982327,"AQUAMARINE INTERNATIONAL TRADING CO., LIMITED",2020-10-05,,"Private, ltd by shares"
4006,2921265,"Aquamarine Lux Beauty Limited
嫣玥美療中心有限公司",2020-03-05,,"Private, ltd by shares"
4007,2909056,AquaNetworks HK Limited,2020-01-06,,"Private, ltd by shares"
4008,2985379,"Aquaponics Farm Limited
愉富農莊有限公司",2020-10-16,,"Private, ltd by shares"
4009,2990753,AQUAPURE HEALTH TECH LIMITED,2020-11-04,,"Private, ltd by shares"
4010,2923611,AquaQ Analytics HK Limited,2020-03-13,,"Private, ltd by shares"
4011,2937886,"Aquarius Beauty Professional Medical Centre Limited
水瓶座美容專業醫學中心有限公司",2020-05-04,,"Private, ltd by shares"
4012,2913562,"Aquarius Global Trading Limited
水瓶座環球貿易有限公司",2020-01-20,,"Private, ltd by shares"
